semantic_similarity_score,sentiment_weight,accuracy
0.0,1.0,0.6666666666666666
0.1,0.9,0.6666666666666666
0.2,0.8,0.6666666666666666
0.30000000000000004,0.7,0.6666666666666666
0.4,0.6,0.6666666666666666
0.5,0.5,0.6666666666666666
0.6000000000000001,0.3999999999999999,0.6666666666666666
0.7000000000000001,0.29999999999999993,0.6666666666666666
0.8,0.19999999999999996,0.6333333333333333
0.9,0.09999999999999998,0.5
1.0,0.0,0.3
